Isuru_165|mē velāvē ahala pahala hiṭapu anit yāḷuvo ṭika ambiliyava ædalā ara gattā|mē velāvē ahala pahala hiṭapu anit yāḷuvo ṭika ambiliyava ædalā ara gattā
Isuru_166|svābhāvika parisarayaṭa aṁśu mātrayaka hāniyak novana paridi vārimārga sakas kaḷaha|svābhāvika parisarayaṭa aṁśu mātrayaka hāniyak novana paridi vārimārga sakas kaḷaha
Isuru_167|saralava pavasanavā mē vasarē apen piṭa raṭaṭa ædī yana mudala apa piyavā gannē|saralava pavasanavā mē vasarē apen piṭa raṭaṭa ædī yana mudala apa piyavā gannē
Isuru_168|kuvēṭayē ræṉdī siṭina æmarikānu hamudāva samaṉga sēvaya kaḷa æmarikānu jātikayek matdravya vikiṇīmē cōdanāva mata kuvēṭ matdravya|kuvēṭayē ræṉdī siṭina æmarikānu hamudāva samaṉga sēvaya kaḷa æmarikānu jātikayek matdravya vikiṇīmē cōdanāva mata kuvēṭ matdravya
Isuru_169|ekdahas navasiya asūvē dī kaḷa kæṇīmvalin pasu yēsusgē sohona mata idi kaḷa smārakaya yēsusgē pavulē sohon bima|ekdahas navasiya asūvē dī kaḷa kæṇīmvalin pasu yēsusgē sohona mata idi kaḷa smārakaya yēsusgē pavulē sohon bima
Isuru_170|væḍi dura yannaṭa pera piṭu pasin pæmiṇi trīvīl rathayak basaya haras koṭa navatvā æta|væḍi dura yannaṭa pera piṭu pasin pæmiṇi trīvīl rathayak basaya haras koṭa navatvā æta
Isuru_171|ehemat nættan senaga pirenakam kiya kiyā parakku venakam bas eka natara karan hiṭapuva|ehemat nættan senaga pirenakam kiya kiyā parakku venakam bas eka natara karan hiṭapuva
Isuru_172|“mē ōnǣ ma potak‌ ōnǣ ma ayakuṭa kiyavanna|mē ōnǣ ma potak ōnǣ ma ayakuṭa kiyavanna
Isuru_173|ē dakina an de්śavala janayā me් de්śaya agaya karanu æta|ē dakina an deśavala janayā me deśaya agaya karanu æta
Isuru_174|mīṭa amatarava apiṭa tiyena lokuma karadarē tamayi robin huḍ pavulen apiṭa ella velā tibba tarjanē|mīṭa amatarava apiṭa tiyena lokuma karadarē tamayi robin huḍ pavulen apiṭa ella velā tibba tarjanē
Isuru_175|pasu kaleka kaṇişṭha śişyaya nāyaka vu pasu apiṭa nil saha kaha paṭiyak pera paridima pæladiya|pasu kaleka kaṇişṭha śişyaya nāyaka vu pasu apiṭa nil saha kaha paṭiyak pera paridima pæladiya
Isuru_176|mēvā æhenakoṭa ōnǣ kenekuṭa hitennē orijinal eka yanavā kiyalā|mēvā æhenakoṭa ōnǣ kenekuṭa hitennē orijinal eka yanavā kiyalā
Isuru_177|anika anit pætte inna gǣnu lamayā mona vagē hitak tiyana kenekda mama danne næhæ|anika anit pætte inna gǣnu lamayā mona vagē hitak tiyana kenekda mama danne næhæ
Isuru_178|dæn oyat tāvakālīka pratiphala gena dena nişpādana ekka oṭṭu vena eka ṭikak sīmā karanna|dæn oyat tāvakālīka pratiphala gena dena nişpādana ekka oṭṭu vena eka ṭikak sīmā karanna
Isuru_179|udē maha pāndara dahayaṭa vitara durakathanaya nāda veddi maṁ maṁ bæluva mē mokāda kiyalā|udē maha pāndara dahayaṭa vitara durakathanaya nāda veddi maṁ maṁ bæluva mē mokāda kiyalā
Isuru_180|āyatanayē nama saṉdahan kirīma nosudusu nisā eya saṉdahan nokarami|āyatanayē nama saṉdahan kirīma nosudusu nisā eya saṉdahan nokarami
Isuru_181|ananyatāva heḷi nokara|ananyatāva heḷi nokara
Isuru_182|poḍi sæmat harima āsāven udav karanna æti nēda? āsa hitenavā baṁ æṉgilla vunat|poḍi sæmat harima āsāven udav karanna æti nēda āsa hitenavā baṁ æṉgilla vunat
Isuru_183|kæmbal piṭiyē samuḷuvaṭa ā pirisen gōlfēs dekak puravanna puḷuvan|kæmbal piṭiyē samuḷuvaṭa ā pirisen gōlfēs dekak puravanna puḷuvan
Isuru_184|ihata hadīsaya hodin viślēşaṇaya kalēnam islāmīya pālanayak yaṭatē daṇḍuvam kriyātmaka kirīmē dī pavā kotaram|ihata hadīsaya hodin viślēşaṇaya kalēnam islāmīya pālanayak yaṭatē daṇḍuvam kriyātmaka kirīmē dī pavā kotaram
Isuru_185|ēvagēma kuṇu kanda virōdhi vyāpārayak ekka sākacchā kaḷā, mē siduvīmaṭa væradikaruvanṭa daṇḍuvam labā denna|ēvagēma kuṇu kanda virōdhi vyāpārayak ekka sākacchā kaḷā, mē siduvīmaṭa væradikaruvanṭa daṇḍuvam labā denna
Isuru_186|api dennā minittu deka tunak hiṭiyā katā bahak nætuva|api dennā minittu deka tunak hiṭiyā katā bahak nætuva
Isuru_187|ætta vaśayenma apē nava vyavasthāvaṭa padanam vannē bauddha pratipatti hā mūladharmayi|ætta vaśayenma apē nava vyavasthāvaṭa padanam vannē bauddha pratipatti hā mūladharmayi
Isuru_188|mānava dayāven anūna hadavataka kampanaya mē siyalu katātuḷin raḷa nagannē yæyi sitami|mānava dayāven anūna hadavataka kampanaya mē siyalu katātuḷin raḷa nagannē yæyi sitami
Isuru_189|itiṁ kāvada pat karanne?  loku kumārihāmi kanassalu mūṇakin kivvā.|itiṁ kāvada pat karanne loku kumārihāmi kanassalu mūṇakin kivvā.
Isuru_190|magīngē ārakşāva saṉdahā viśēşa væḍapiḷiveḷakda mē vanaviṭa guvan toṭupeාḷa visin kriyāvaṭa naṁvā æta|magīngē ārakşāva saṉdahā viśēşa væḍapiḷiveḷakda mē vanaviṭa guvan toṭupeḷa visin kriyāvaṭa naṁvā æta
Isuru_191|diyaṇiyan tideneku hā putun tidenekeු ē atara siṭina bava da ema veb aḍaviya kiyayi|diyaṇiyan tideneku hā putun tideneke ē atara siṭina bava da ema veb aḍaviya kiyayi
Isuru_192|tamilnāḍu saraṇāgata kaṉdavuruvala lakşayak śrī laṁkāvaṭa enna særaseyi|tamilnāḍu saraṇāgata kaṉdavuruvala lakşayak śrī laṁkāvaṭa enna særaseyi
Isuru_193|kāṭada obē ata himivannē mā vāgēma ohu vimasannē|kāṭada obē ata himivannē mā vāgēma ohu vimasannē
Isuru_194|(giṇumē tiyenna ōnē salli pramāṇaya) apē kavikāri karannē kaḍēkaṭa gihiṁ kǣma ænavum karalā avaśya ṭika kāla|giṇumē tiyenna ōnē salli pramāṇaya apē kavikāri karannē kaḍēkaṭa gihiṁ kǣma ænavum karalā avaśya ṭika kāla
Isuru_195|apiṭat bæri davasak enna puḷuvannē?, kondostara harima śāntava kiyala āpahu giyā.|apiṭat bæri davasak enna puḷuvannē, kondostara harima śāntava kiyala āpahu giyā.
Isuru_196|viśēşayen muslim janayā bahutaraya vesena nagara hā demaḷa janayā bahutaraya vesena nagara atara saṁvardhanayē vişamatāvayayi|viśēşayen muslim janayā bahutaraya vesena nagara hā demaḷa janayā bahutaraya vesena nagara atara saṁvardhanayē vişamatāvayayi
Isuru_197|mē vidihaṭa muḷu rǣ purāma gamanē yedunu api vællavāya hariyaṭa sēndu veddī peravaru pahayi tiha vagē|mē vidihaṭa muḷu rǣ purāma gamanē yedunu api vællavāya hariyaṭa sēndu veddī peravaru pahayi tiha vagē
Isuru_198|ema pustakayē saṉdahan karuṇu oppu karana lada vidyātmaka nyāyanṭa paṭahæni no viya yutuyi|ema pustakayē saṉdahan karuṇu oppu karana lada vidyātmaka nyāyanṭa paṭahæni no viya yutuyi
Isuru_199|tātta giyāṭa passē mama kāmarēṭa gihiṁ æṉdum ehema māru karagena muṇakaṭa hōdagenama āvā|tātta giyāṭa passē mama kāmarēṭa gihiṁ æṉdum ehema māru karagena muṇakaṭa hōdagenama āvā
Isuru_200|eyin visi nava deneku trasta vimarśana aṁśaya visin da, tavat hataḷishayak divayinē vividha polis sthāna vetin|eyin visi nava deneku trasta vimarśana aṁśaya visin da, tavat hataḷishayak divayinē vividha polis sthāna vetin
Isuru_201|pantiya baya kara pora vaṭayak gasā nævata pæmina æta|pantiya baya kara pora vaṭayak gasā nævata pæmina æta
Isuru_202|duka satuṭa hæmōṭama poduyi,antima piḷitura vidihaṭa oyā kiyana dēṭa mama viruddhayi,apiṭa læbena samājayē satuṭen jivat venna|duka satuṭa hæmōṭama poduyi,antima piḷitura vidihaṭa oyā kiyana dēṭa mama viruddhayi,apiṭa læbena samājayē satuṭen jivat venna
Isuru_203|ehet dharmasiri seneviratna mahatā innē bohōduraṭa mīṭa prativiruddha adahasakaya​|ehet dharmasiri seneviratna mahatā innē bohōduraṭa mīṭa prativiruddha adahasakaya
Isuru_204|suryaya tāpaya hētuven haṭa ganna bhū tāpaya bohō antarjanya kriyāvalīnṭa avaśya śaktiya nipadavanu læbē|suryaya tāpaya hētuven haṭa ganna bhū tāpaya bohō antarjanya kriyāvalīnṭa avaśya śaktiya nipadavanu læbē
Isuru_205|nidasunak lesa muslīm samājaya tula siduvū samīpatama siduvīmak padanam karagena antarjālaya tula palavū|nidasunak lesa muslīm samājaya tula siduvū samīpatama siduvīmak padanam karagena antarjālaya tula palavū
Isuru_206|tavada, katṛ gē ayitiyakin torava kisidu veb aḍaviyaka mē upasiræsi pala nokaranna, joyin as on fēs buk, ṭviṭar|tavada, katṛ gē ayitiyakin torava kisidu veb aḍaviyaka mē upasiræsi pala nokaranna, joyin as on fēs buk, ṭviṭar
Isuru_207|idiri mætivaraṇayēdī vavniyāva prādēśīya sabhāvaṭa idiripatva|idiri mætivaraṇayēdī vavniyāva prādēśīya sabhāvaṭa idiripatva
Isuru_208|hiṭi gaman mē parisarayedi api aṉdunagatta pæraṇi mituran, mituriyan atara magadi hamuvunā.|hiṭi gaman mē parisarayedi api aṉdunagatta pæraṇi mituran, mituriyan atara magadi hamuvunā.
Isuru_209|mælēsiyā inna evun boruvaṭa mehe loku karanna hadanavā mama divuranavā ōna tænaka maṭa hambunē cāṭar|mælēsiyā inna evun boruvaṭa mehe loku karanna hadanavā mama divuranavā ōna tænaka maṭa hambunē cāṭar
Isuru_210|mama prārthanā karanavā siyalu duka næti velā hoda jivitayak gata karanna puḷuvan venna kiyalā|mama prārthanā karanavā siyalu duka næti velā hoda jivitayak gata karanna puḷuvan venna kiyalā
Isuru_211|kohoma kohoma hari væhi biṁduvala āśirvāda mæddē māgē jayagrahaṇaya tahavuru vēvā|kohoma kohoma hari væhi biṁduvala āśirvāda mæddē māgē jayagrahaṇaya tahavuru vēvā
Isuru_212|dænaṭa paḷāt pālana āyatanavala pævætvena chanda kramaya vikṛti kramayak nisā tamayi mē chanda kramaya pævætvennē|dænaṭa paḷāt pālana āyatanavala pævætvena chanda kramaya vikṛti kramayak nisā tamayi mē chanda kramaya pævætvennē
Isuru_213|ara kavudō hindi niḷiyak inne hariyaṭa āṁ ē vagēmayi kivva|ara kavudō hindi niḷiyak inne hariyaṭa āṁ ē vagēmayi kivva
Isuru_214|ē nisā ema æḍ ins eka monavagē kriyākārītvayen yuktada kiyana eka mehi dækvena ṭayip hidī dæna gannaṭa hækiyi|ē nisā ema æḍ ins eka monavagē kriyākārītvayen yuktada kiyana eka mehi dækvena ṭayip hidī dæna gannaṭa hækiyi
Isuru_215|labā dī æti upasirasiye sadahan piṭapata sadahā adāḷa vē|labā dī æti upasirasiye sadahan piṭapata sadahā adāḷa vē
Isuru_216|gevum śēşayehi sarala aruta nam apen piṭaṭa ædī yana mudala saha piṭin apa veta ædī|gevum śēşayehi sarala aruta nam apen piṭaṭa ædī yana mudala saha piṭin apa veta ædī
Isuru_217|ū ē kālē veddī pradhāna śişya nāyakayā vagēma, vijaya nivāsayē nāyakayā.|ū ē kālē veddī pradhāna śişya nāyakayā vagēma, vijaya nivāsayē nāyakayā.
Isuru_218|hambantoṭa varāya cīnayaṭa labā dīma tulin kalāpayē dēśapālana samatulitatāvayaṭa gæṭaḷu æti viya hæki|hambantoṭa varāya cīnayaṭa labā dīma tulin kalāpayē dēśapālana samatulitatāvayaṭa gæṭaḷu æti viya hæki
Isuru_219|hæma gamakama vagē apē gamet tibbanē mē særē avuruddaṭa surya maṁgalyak|hæma gamakama vagē apē gamet tibbanē mē særē avuruddaṭa surya maṁgalyak
Isuru_220|tirikkalayak‌, apē āttammalāgē gedara tiyenne mātara, api ehē giyṛ ma tirikkalen‌ gihin‌ tiyenavā|tirikkalayak, apē āttammalāgē gedara tiyenne mātara, api ehē giyṛ ma tirikkalen gihin tiyenavā
Isuru_221|esē sidu novuṇē æyi? apa dannā taramin mudal æmatitumāgen sākacchāvak illā siṭiyēvat, evæni sākchāvak pævætvunēvat næta.|esē sidu novuṇē æyi apa dannā taramin mudal æmatitumāgen sākacchāvak illā siṭiyēvat, evæni sākchāvak pævætvunēvat næta.
Isuru_222|pasugiya hayavenidā iridā laṁkādīpa puvat|pasugiya hayavenidā iridā laṁkādīpa puvat
Isuru_223|avurudu nækæt adin avasan siṁhala hā demaḷa alut avurudu nækæt cāritravala|avurudu nækæt adin avasan siṁhala hā demaḷa alut avurudu nækæt cāritravala
Isuru_224|kalin klās āpu gǣṇu ḷamayinṭa ætulaṭa enna vidihakut nǣ api doraval vahagenanē|kalin klās āpu gǣṇu ḷamayinṭa ætulaṭa enna vidihakut nǣ api doraval vahagenanē
Isuru_225|gaṇitaya sisunṭa mīṭa vaḍā gōcara venavā guruvaru bohoma suhadava ē vişaya igænvūvā nam|gaṇitaya sisunṭa mīṭa vaḍā gōcara venavā guruvaru bohoma suhadava ē vişaya igænvūvā nam
Isuru_226|lōha tākşaṇaya piḷibaṉda purāvidyā paryēşaṇavalin‌ penī|lōha tākşaṇaya piḷibaṉda purāvidyā paryēşaṇavalin penī
Isuru_227|ara kella eka pāraṭa kiyapi koṭa moḍl ḷaṉga pikap kiyalā|ara kella eka pāraṭa kiyapi koṭa moḍl ḷaṉga pikap kiyalā
Isuru_228|ammō læbena ātal eka gæna matak velā maṭa puduma satuṭak dæṇunā|ammō læbena ātal eka gæna matak velā maṭa puduma satuṭak dæṇunā
Isuru_229|tavada, ovun ǣta bæṁku sælakilimat vana lesa mesē ovun behevin sēvālābhiyā hō sāmānya deyak tibunē nǣ|tavada, ovun ǣta bæṁku sælakilimat vana lesa mesē ovun behevin sēvālābhiyā hō sāmānya deyak tibunē nǣ
Isuru_230|ehenam numba viruddha vuṇē mē raṭē mahā rajuṭa bæv sihi tabā gattot hodayi|ehenam numba viruddha vuṇē mē raṭē mahā rajuṭa bæv sihi tabā gattot hodayi
Isuru_231|itin ēkat vællavāyenma hadāgena yamu kiyala api katā vunā|itin ēkat vællavāyenma hadāgena yamu kiyala api katā vunā
Isuru_232|æya satu mema iḍamē vaṭinākama miliyana hættǣpahak vana namut adāḷa iḍamē vaṭinākama lakşa hættǣpahak bava|æya satu mema iḍamē vaṭinākama miliyana hættǣpahak vana namut adāḷa iḍamē vaṭinākama lakşa hættǣpahak bava
Isuru_233|polovē paya gahalā jīvat venna koyi daruvat purudu puhuṇu karana eka demavpiyangē vagakīmak  etakoṭa ḷamayi|polovē paya gahalā jīvat venna koyi daruvat purudu puhuṇu karana eka demavpiyangē vagakīmak etakoṭa ḷamayi
Isuru_234|ovun gen pat vū ekama æmativarayakuvat āṇḍuvē næhæ nēda ? ada āṇḍuvē chandayen|ovun gen pat vū ekama æmativarayakuvat āṇḍuvē næhæ nēda ada āṇḍuvē chandayen
Isuru_235|meya tāvakālika kriyāmārgayak pamaṇak sambā sahal, kukuḷu mas hā bittara saṉdahā pālana milak|meya tāvakālika kriyāmārgayak pamaṇak sambā sahal, kukuḷu mas hā bittara saṉdahā pālana milak
Isuru_236|sargē gedaraṭa pænapu horek sargē oluvaṭa gahapu polu pārak nisā tamayi kiyanavā ehema siddha vunē|sargē gedaraṭa pænapu horek sargē oluvaṭa gahapu polu pārak nisā tamayi kiyanavā ehema siddha vunē
Isuru_237|gælīliyōṭa durēkşayat akuḷāgena pæna yannaṭa siduvīma gæna umba asā nætuvā viya nohækiya|gælīliyōṭa durēkşayat akuḷāgena pæna yannaṭa siduvīma gæna umba asā nætuvā viya nohækiya
Isuru_238|nætnam davas tunaka gamanaṭa kīyaknam kiyala gevanna veyida jīp ekakaṭa|nætnam davas tunaka gamanaṭa kīyaknam kiyala gevanna veyida jīp ekakaṭa
Isuru_239|sisuvā venuven mehidī viśēşa tiḷiṇayakda janapativarayā visin pirinæmū bavat ohugē idiri adhyāpana sārthaka kara|sisuvā venuven mehidī viśēşa tiḷiṇayakda janapativarayā visin pirinæmū bavat ohugē idiri adhyāpana sārthaka kara
Isuru_240|me් anuva taraga pahaṭa biṁduvak lesa taragāvaliyama parājaya vīme් avadānamakaṭa śrī laṁkā pila muhuṇa dī æta|me anuva taraga pahaṭa biṁduvak lesa taragāvaliyama parājaya vīme avadānamakaṭa śrī laṁkā pila muhuṇa dī æta
Isuru_241|mema pratipattiyaṭa daruṇu prahāra ella vana, meya væradi viśvāsayak bava oppu kirīmaṭa pramāṇavat vadan protestanta nikāyikayan|mema pratipattiyaṭa daruṇu prahāra ella vana, meya væradi viśvāsayak bava oppu kirīmaṭa pramāṇavat vadan protestanta nikāyikayan
Isuru_242|iridā davase udēma vidyā pantiya īṭa passe gaṇitaya pantiya.|iridā davase udēma vidyā pantiya īṭa passe gaṇitaya pantiya.
Isuru_243|ohoma ṭika velāvak yanakoṭa ekek poḍḍak pættakaṭa gihin pættakin oḷuva tiyāgena innavā dækkā|ohoma ṭika velāvak yanakoṭa ekek poḍḍak pættakaṭa gihin pættakin oḷuva tiyāgena innavā dækkā
Isuru_244|dedahas paha janādhipativaraṇayē dī eya yāpanaya væni hamudāva satuva tibū pradēśavalaṭa da vyāpta vūyē āṇḍuvē mugdha|dedahas paha janādhipativaraṇayē dī eya yāpanaya væni hamudāva satuva tibū pradēśavalaṭa da vyāpta vūyē āṇḍuvē mugdha
Isuru_245|venat vasara valadī kǣgalla mahajana krīḍānganyē pavatī mema taragaya mevara velagedara krīḍāṁganayē pævætvīmaṭa sidu vī|venat vasara valadī kǣgalla mahajana krīḍānganyē pavatī mema taragaya mevara velagedara krīḍāṁganayē pævætvīmaṭa sidu vī
Isuru_246|apē diyuṇuvak nætte æyi|apē diyuṇuvak nætte æyi
Isuru_247|ē vitarak nemeyi tama kaṇḍāyama kumakdæyi dura siṭama kiyā pǣmaṭa bhāvitā karana ē ē kaṇḍāyam|ē vitarak nemeyi tama kaṇḍāyama kumakdæyi dura siṭama kiyā pǣmaṭa bhāvitā karana ē ē kaṇḍāyam
Isuru_248|pasugiya rājapakşa samayē ovun horakam kalē lassanaṭa vāḍivelā siṭimin bavat dæn mē āṇḍuva horakam karannē|pasugiya rājapakşa samayē ovun horakam kalē lassanaṭa vāḍivelā siṭimin bavat dæn mē āṇḍuva horakam karannē
Isuru_249|æhælēpola kumārihāmi gæna vistara hoyaddi maṭa mē sayiṭ eka hambunē|æhælēpola kumārihāmi gæna vistara hoyaddi maṭa mē sayiṭ eka hambunē
Isuru_250|ada liyanna yana pōsṭ ekē heḍima dækkama væḍiya kavrut mē pættē ena ekak næhæ mokada ēka|ada liyanna yana pōsṭ ekē heḍima dækkama væḍiya kavrut mē pættē ena ekak næhæ mokada ēka
Isuru_251|ada bṝs līgē anusmarana dinaya nisā mamat lipiyak dæmmā|ada bṝs līgē anusmarana dinaya nisā mamat lipiyak dæmmā
Isuru_252|itin mama kavuda kiyala mamama aṉdunvala dunnā, īṭa passē eyā sarṭa katā kalā.|itin mama kavuda kiyala mamama aṉdunvala dunnā, īṭa passē eyā sarṭa katā kalā.
Isuru_253|anē putē dæn itin maṭa koyi velē mæruṇat kamak nǣ, magē daruvō satuṭen hoṉdin innava dækalā|anē putē dæn itin maṭa koyi velē mæruṇat kamak nǣ, magē daruvō satuṭen hoṉdin innava dækalā
Isuru_254|ēt ārugambē hariyēdī poḍḍak vāhanē vēgē aḍu karalā poḍḍak vaṭapiṭa bæluvā, ginigahana avva ærenna vena kisi|ēt ārugambē hariyēdī poḍḍak vāhanē vēgē aḍu karalā poḍḍak vaṭapiṭa bæluvā, ginigahana avva ærenna vena kisi
Isuru_255|tavada janavāri nava vanadā nilavaraṇaya pævætvennē nam desæmbar visihaya vanadā vana viṭa tama sāmājikatvaya veta vigaṇana giṇum|tavada janavāri nava vanadā nilavaraṇaya pævætvennē nam desæmbar visihaya vanadā vana viṭa tama sāmājikatvaya veta vigaṇana giṇum
Isuru_256|ohu vasarakaṭa adhika kālayak tissē hariyākārava nindak næti kamin pīḍā viṉdinavā|ohu vasarakaṭa adhika kālayak tissē hariyākārava nindak næti kamin pīḍā viṉdinavā
Isuru_257|kǣgalu vidyālaya hā śānta mariyā viduhala atara tis haya vana varaṭa pavatvana ranmaha saṭana krikaṭ|kǣgalu vidyālaya hā śānta mariyā viduhala atara tis haya vana varaṭa pavatvana ranmaha saṭana krikaṭ
Isuru_258|sama liṁgika sambandhatā pævætvīma sāparādhī varadak bī bī sī nivus siṁhala indīya śrēşṭhādhikaraṇaya kiyā siṭiyē, samaliṁgika caryāva|sama liṁgika sambandhatā pævætvīma sāparādhī varadak bī bī sī nivus siṁhala indīya śrēşṭhādhikaraṇaya kiyā siṭiyē, samaliṁgika caryāva
Isuru_259|apē iskōlē evun desīyak vitara magē fēs buki frenḍ lisṭ ekē siṭiti|apē iskōlē evun desīyak vitara magē fēs buki frenḍ lisṭ ekē siṭiti
Isuru_260|panas tunvana sēnāṁkayē sēnāṁkādhipati mējar jenarāl atula koḍippila ætuḷu niladhārin saha sesu nilayin ræsak mema væsaṭahan|panas tunvana sēnāṁkayē sēnāṁkādhipati mējar jenarāl atula koḍippila ætuḷu niladhārin saha sesu nilayin ræsak mema væsaṭahan
Isuru_261|milānō pætteda inne? æṇayak velā hari hariyaṭa æna ganna|milānō pætteda inne æṇayak velā hari hariyaṭa æna ganna
Isuru_262|ælaskāva æmarikāvaṭa vikiṇīmaṭa āsanna kālayēdī ælaskāva menma vatman æmarikāvē baṭahira veraḷa tīrayē tavat bim|ælaskāva æmarikāvaṭa vikiṇīmaṭa āsanna kālayēdī ælaskāva menma vatman æmarikāvē baṭahira veraḷa tīrayē tavat bim
Isuru_263|lakuṇu hatarakadī kaḍulu tunak dævī, lakuṇu asū dekak læbīma hoṉda deyak.|lakuṇu hatarakadī kaḍulu tunak dævī, lakuṇu asū dekak læbīma hoṉda deyak.
Isuru_264|vārgika samaṉgiya æti kirīmē aramuṇa peradæriva sidu karannāvū dēśapālana mædihatvīm bauddha bhikşūn vahansēlā bohōviṭa|vārgika samaṉgiya æti kirīmē aramuṇa peradæriva sidu karannāvū dēśapālana mædihatvīm bauddha bhikşūn vahansēlā bohōviṭa
Isuru_265|apet miśra pāsalak hindā kolu keli katā nam emaṭayi|apet miśra pāsalak hindā kolu keli katā nam emaṭayi
Isuru_266|mē veddī mama usas adhyāpanaya labanavā, ē kālē maṭa kæmpas ekē iṉdala gedara yanna enna bayik|mē veddī mama usas adhyāpanaya labanavā, ē kālē maṭa kæmpas ekē iṉdala gedara yanna enna bayik
Isuru_267|ætæm aya tamanṭa vena ma goḍa gasannaṭa paṭan gattē|ætæm aya tamanṭa vena ma goḍa gasannaṭa paṭan gattē
Isuru_268|parigaṇakayē vēgaya væḍikirīmaṭa prosesaraya ōvarklok hevat kriyātmaka vana saṁkhyātaya væḍi kala hækiya|parigaṇakayē vēgaya væḍikirīmaṭa prosesaraya ōvarklok hevat kriyātmaka vana saṁkhyātaya væḍi kala hækiya
Isuru_269|esē tibiya dī, gal aṉguru ṭenḍarayē nomæti kondēsi idiripat karamin nævata gal aṉguru miladī gænīma|esē tibiya dī, gal aṉguru ṭenḍarayē nomæti kondēsi idiripat karamin nævata gal aṉguru miladī gænīma
Isuru_270|usas peḷa bhautika mānava hā ārthika bhūgōla|usas peḷa bhautika mānava hā ārthika bhūgōla
Isuru_271|lekcarayat oya seṭap ekēma igena gattu ekiyak venna ōnæ|lekcarayat oya seṭap ekēma igena gattu ekiyak venna ōnæ
Isuru_272|ē hētuven mē vana viṭa ohu siṭannē tīraṇātmaka avasthāvaka bavayi vicāraka mataya|ē hētuven mē vana viṭa ohu siṭannē tīraṇātmaka avasthāvaka bavayi vicāraka mataya
Isuru_273|ada siṭa vat adiṭan karaganna parisarayaṭa apadravya ek nokaranna|ada siṭa vat adiṭan karaganna parisarayaṭa apadravya ek nokaranna
Isuru_274|api panti giya bhūmiye apē pā saṭahan ayāle vævuna taṇakoḷa valin væhunā|api panti giya bhūmiye apē pā saṭahan ayāle vævuna taṇakoḷa valin væhunā
Isuru_275|sāhitya itihāsaya mul‌ kara gena etumā visin‌ racita grantha rāśiyaki|sāhitya itihāsaya mul kara gena etumā visin racita grantha rāśiyaki
Isuru_276|ē kāle hæduvaṭa passema aḍuma tarame pas kūḍayak vat dāpu bavak nam penenne|ē kāle hæduvaṭa passema aḍuma tarame pas kūḍayak vat dāpu bavak nam penenne
Isuru_277|koḷamba kaṭunāyaka pradhāna mārgaya vasā udghōşaṇayaka æya maraṇaya samaga saṭankoṭa miya giyāya|koḷamba kaṭunāyaka pradhāna mārgaya vasā udghōşaṇayaka æya maraṇaya samaga saṭankoṭa miya giyāya
Isuru_278|ēka nisayi mē gītaya æhena hæma vārayakama tamangē lamākālaye mava hā sambandha atdækīmak ekka gitaya|ēka nisayi mē gītaya æhena hæma vārayakama tamangē lamākālaye mava hā sambandha atdækīmak ekka gitaya
Isuru_279|sanḍē obsarva mobiṭel vasarē pāsal krikaṭ sammāna uḷela śrī laṁkāvē|sanḍē obsarva mobiṭel vasarē pāsal krikaṭ sammāna uḷela śrī laṁkāvē
Isuru_280|anek ataṭa lōka āhāra hā kṛşikārmika saṁvidhānaya penvā dena ākārayaṭa anuva lōkayē mandapōşaṇayen|anek ataṭa lōka āhāra hā kṛşikārmika saṁvidhānaya penvā dena ākārayaṭa anuva lōkayē mandapōşaṇayen
Isuru_281|æya saha ægē soyuriya pāvicci kalē ekama sereppu yuvalaki|æya saha ægē soyuriya pāvicci kalē ekama sereppu yuvalaki
Isuru_282|itin mē okkoma ṭika ekaṭa ekatu velā væḍa karana koṭa apiṭa pæhæpat samak hā nirōgī|itin mē okkoma ṭika ekaṭa ekatu velā væḍa karana koṭa apiṭa pæhæpat samak hā nirōgī
Isuru_283|raṇbaṇḍā mahatāgē biriṉdagē hæra yāmaṭa adāḷa kāraṇā kihipayak mā asā tibīma hā dæna|raṇbaṇḍā mahatāgē biriṉdagē hæra yāmaṭa adāḷa kāraṇā kihipayak mā asā tibīma hā dæna
Isuru_284|ē senaga atara hiṭapu vayasa avurudu hættǣvaka vitara manussayek javanikāva avasan vū pasu etænaṭa|ē senaga atara hiṭapu vayasa avurudu hættǣvaka vitara manussayek javanikāva avasan vū pasu etænaṭa
Isuru_285|man nam kæmati nǣ ṭīcaslaṭa sāri æṉdīma anivārya vīma|man nam kæmati nǣ ṭīcaslaṭa sāri æṉdīma anivārya vīma
Isuru_286|hariyaṭa hirut ekka apē hevanællē diga paḷala venas venava vagē|hariyaṭa hirut ekka apē hevanællē diga paḷala venas venava vagē
Isuru_287|mēvā ektarā ākārayaka siras calanaya vīmak lesa ætæmun vigraha karanne ebævini|mēvā ektarā ākārayaka siras calanaya vīmak lesa ætæmun vigraha karanne ebævini
Isuru_288|mama ennaṁko  ape appaccilāṭat valavvak kivvot itiṁ vena mokavat ōna næhæ.|mama ennaṁko ape appaccilāṭat valavvak kivvot itiṁ vena mokavat ōna næhæ.
Isuru_289|itin āgiya katā koralā kāla bīla ehema etanin cuta vunā|itin āgiya katā koralā kāla bīla ehema etanin cuta vunā
Isuru_290|hit pāṭa karana pāṭa pāṭa mal kækuḷu blog posṭ, kamenṭs saha nidahas blog avakāśaya.|hit pāṭa karana pāṭa pāṭa mal kækuḷu blog posṭ, kamenṭs saha nidahas blog avakāśaya.
